locatiecode,locatie omschrijving,locatie x,locatie y,locatie z,compartiment,datum,fewsparameter,fewsparametercode,fewsparameternaam,fewsparametergrootheid,fewsparametereenheidequivalent,fewsparametereenheidreferentie,fewsparameterparameterfractie,limietsymbool,meetwaarde,eenheid,waardebewerkingsmethode,afronding,opmerkingmeting
AMS028,vanaf fietsbrug op Groene Zoom zuidkant Beatrixpark Amsterdam,120638,483758,,OW,10-8-2020 15:00,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,180.0,n/dl,MET,Ja,
DED002,fietsbrug over Diem (alternatief voor DED100),127504,483475,,OW,13-8-2020 09:55,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,60.0,n/dl,MET,Ja,
SBI075,zwemlocatie Sloterstrand (repr voor uitgebreide zwemprofiel),116560,487224,,OW,17-8-2020 08:20,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,210.0,n/dl,MET,Ja,
AMS022,Amstel voor hoofdkantoor Waternet,122894,483742,,OW,17-8-2020 09:16,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,670.0,n/dl,MET,Ja,
HBP013,Zandstrand_ Ouderkerkerplas,123837,478606,,OW,17-8-2020 09:35,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,2800.0,n/dl,MET,Ja,
HBP012,Groenstrand_ Ouderkerkerplas,123493,478602,,OW,17-8-2020 09:40,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,290.0,n/dl,MET,Ja,
GGP032,Gaasperplas_ strand zuidoever,128307,479569,,OW,17-8-2020 10:14,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,3600.0,n/dl,MET,Ja,
GGP012,"Gaasperplas,speelvijver Noord",127820,480263,,OW,17-8-2020 10:40,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,5400.0,n/dl,MET,Ja,
NYA010,"Oosterdok Marinehaven, vanaf boardwalk doodlopend stuk, Kattenburgerstr 5, Amsterdam",122878,487339,,OW,17-8-2020 12:00,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,1300.0,n/dl,MET,Ja,
GGP012,"Gaasperplas,speelvijver Noord",127820,480263,,OW,19-8-2020 12:45,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,700.0,n/dl,MET,Ja,
NYA010,"Oosterdok Marinehaven, vanaf boardwalk doodlopend stuk, Kattenburgerstr 5, Amsterdam",122878,487339,,OW,19-8-2020 12:50,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,370.0,n/dl,MET,Ja,
GGP032,Gaasperplas_ strand zuidoever,128307,479569,,OW,19-8-2020 13:05,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,60.0,n/dl,MET,Ja,
HBP012,Groenstrand_ Ouderkerkerplas,123493,478602,,OW,19-8-2020 13:21,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,490.0,n/dl,MET,Ja,
HBP013,Zandstrand_ Ouderkerkerplas,123837,478606,,OW,19-8-2020 13:50,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,740.0,n/dl,MET,Ja,
AMS024,Amstel Loswal to Weesperzijde 122 Amsterdam,122610,484816,,OW,19-8-2020 13:53,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,460.0,n/dl,MET,Ja,
ADM064,Nieuwe Herengracht brug Muiderstraat bij Hortus,122288,486701,,OW,19-8-2020 14:08,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,430.0,n/dl,MET,Ja,
NYA010,"Oosterdok Marinehaven, vanaf boardwalk doodlopend stuk, Kattenburgerstr 5, Amsterdam",122878,487339,,OW,24-8-2020 10:54,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,680.0,n/dl,MET,Ja,
AMS032,"midden bij AMS009, 500m-n.gemaal middelpolder",122150,480999,,OW,25-8-2020 11:30,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,1900.0,n/dl,MET,Ja,
AMS033,"midden bij AMS010, amstel t.o. nr. 319/ten Z A10",121728,482650,,OW,25-8-2020 12:00,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,2800.0,n/dl,MET,Ja,
ADM016,Magere Brug over de Amstel (repr voor stadsboezem),121977,486291,,OW,26-8-2020 08:45,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,290.0,n/dl,MET,Ja,
ADM064,Nieuwe Herengracht brug Muiderstraat bij Hortus,122288,486701,,OW,26-8-2020 09:00,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,610.0,n/dl,MET,Ja,
SBI075,zwemlocatie Sloterstrand (repr voor uitgebreide zwemprofiel),116560,487224,,OW,31-8-2020 07:50,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,1400.0,n/dl,MET,Ja,
NYA010,"Oosterdok Marinehaven, vanaf boardwalk doodlopend stuk, Kattenburgerstr 5, Amsterdam",122878,487339,,OW,31-8-2020 08:20,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,370.0,n/dl,MET,Ja,
AMS022,Amstel voor hoofdkantoor Waternet,122894,483742,,OW,31-8-2020 08:40,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,580.0,n/dl,MET,Ja,
GAA005,"midden bij GAA001,  Gaasp t.h.v. Stammerdijk 38",128400,481077,,OW,31-8-2020 08:45,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,270.0,n/dl,MET,Ja,
HBP013,Zandstrand_ Ouderkerkerplas,123837,478606,,OW,31-8-2020 09:05,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,160.0,n/dl,MET,Ja,
HBP012,Groenstrand_ Ouderkerkerplas,123493,478602,,OW,31-8-2020 09:10,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,230.0,n/dl,MET,Ja,
GGP032,Gaasperplas_ strand zuidoever,128307,479569,,OW,31-8-2020 09:45,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,230.0,n/dl,MET,Ja,
GGP012,"Gaasperplas,speelvijver Noord",127820,480263,,OW,31-8-2020 10:05,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,800.0,n/dl,MET,Ja,
HLV004,Brug in Australiehavenweg over de Haarlemmervaart,115234,488677,,OW,1-9-2020 09:35,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,110.0,n/dl,MET,Ja,
SBI070,Sloterplas zuidwest zwemsteiger to Meer en Vaart 310 Amsterdam,115639,485768,,OW,1-9-2020 12:10,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,110.0,n/dl,MET,Ja,
ADM071,Olympiakanaal_Schinkel_Adam nabij Piet Kranenbergpad vanaf steiger Parkeiland,118353,484038,,OW,2-9-2020 10:15,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,180.0,n/dl,MET,Ja,
WTV004,brug over weespertrekvaart bij Rozenburglaan (alternatief voor WTV002),124784,483308,,OW,2-9-2020 10:15,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,130.0,n/dl,MET,Ja,
KVV002,brug over kostverlorenvaart bij de CLercqstraat,119428,487032,,OW,2-9-2020 10:55,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,200.0,n/dl,MET,Ja,
NYA001,Bickersgracht_ Adam to 258 vanaf steiger,121056,488865,,OW,2-9-2020 11:50,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,440.0,n/dl,MET,Ja,
AMS024,Amstel Loswal to Weesperzijde 122 Amsterdam,122610,484816,,OW,3-9-2020 09:40,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,210.0,n/dl,MET,Ja,
ADM065,"Wittenburgervaart, VOC-kade, cafe Roest, A'dam",123633,487292,,OW,3-9-2020 10:35,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,390.0,n/dl,MET,Ja,
ADM064,Nieuwe Herengracht brug Muiderstraat bij Hortus,122288,486701,,OW,3-9-2020 10:50,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,850.0,n/dl,MET,Ja,
ADM016,Magere Brug over de Amstel (repr voor stadsboezem),121977,486291,,OW,3-9-2020 11:30,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,160.0,n/dl,MET,Ja,
ADM076,brug bij ADM010 over Keizersgracht bij Leidsegracht,120778,486693,,OW,3-9-2020 11:50,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,1500.0,n/dl,MET,Ja,
AMS028,vanaf fietsbrug op Groene Zoom zuidkant Beatrixpark Amsterdam,120638,483758,,OW,3-9-2020 12:45,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,130.0,n/dl,MET,Ja,
DED002,fietsbrug over Diem (alternatief voor DED100),127504,483475,,OW,9-9-2020 09:40,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,50.0,n/dl,MET,Ja,
GGP012,"Gaasperplas,speelvijver Noord",127820,480263,,OW,14-9-2020 11:55,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,490.0,n/dl,MET,Ja,
GGP032,Gaasperplas_ strand zuidoever,128307,479569,,OW,14-9-2020 12:10,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,130.0,n/dl,MET,Ja,
HBP013,Zandstrand_ Ouderkerkerplas,123837,478606,,OW,14-9-2020 12:40,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,30.0,n/dl,MET,Ja,
HBP012,Groenstrand_ Ouderkerkerplas,123493,478602,,OW,14-9-2020 12:50,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,330.0,n/dl,MET,Ja,
AMS022,Amstel voor hoofdkantoor Waternet,122894,483742,,OW,14-9-2020 13:10,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,750.0,n/dl,MET,Ja,
NYA010,"Oosterdok Marinehaven, vanaf boardwalk doodlopend stuk, Kattenburgerstr 5, Amsterdam",122878,487339,,OW,14-9-2020 13:35,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,450.0,n/dl,MET,Ja,
SBI075,zwemlocatie Sloterstrand (repr voor uitgebreide zwemprofiel),116560,487224,,OW,14-9-2020 14:10,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,2200.0,n/dl,MET,Ja,
AMS024,Amstel Loswal to Weesperzijde 122 Amsterdam,122610,484816,,OW,15-9-2020 13:35,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,140.0,n/dl,MET,Ja,
ADM064,Nieuwe Herengracht brug Muiderstraat bij Hortus,122288,486701,,OW,15-9-2020 13:50,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,580.0,n/dl,MET,Ja,
SBI075,zwemlocatie Sloterstrand (repr voor uitgebreide zwemprofiel),116560,487224,,OW,16-9-2020 00:00,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,650.0,n/dl,MET,Ja,
SBI075,zwemlocatie Sloterstrand (repr voor uitgebreide zwemprofiel),116560,487224,,OW,18-9-2020 12:10,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,1800.0,n/dl,MET,Ja,
GAA005,"midden bij GAA001,  Gaasp t.h.v. Stammerdijk 38",128400,481077,,OW,22-9-2020 13:55,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,50.0,n/dl,MET,Ja,
AMS032,"midden bij AMS009, 500m-n.gemaal middelpolder",122150,480999,,OW,23-9-2020 10:40,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,3400.0,n/dl,MET,Ja,Indicatieve waarde.
AMS033,"midden bij AMS010, amstel t.o. nr. 319/ten Z A10",121728,482650,,OW,23-9-2020 11:05,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,90.0,n/dl,MET,Ja,Indicatieve waarde.
HLV004,Brug in Australiehavenweg over de Haarlemmervaart,115234,488677,,OW,1-10-2020 09:45,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,140.0,n/dl,MET,Ja,
WTV004,brug over weespertrekvaart bij Rozenburglaan (alternatief voor WTV002),124784,483308,,OW,1-10-2020 10:10,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,30.0,n/dl,MET,Ja,
KVV002,brug over kostverlorenvaart bij de CLercqstraat,119428,487032,,OW,2-10-2020 09:10,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,540.0,n/dl,MET,Ja,
ADM016,Magere Brug over de Amstel (repr voor stadsboezem),121977,486291,,OW,5-10-2020 10:15,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,270.0,n/dl,MET,Ja,
ADM076,brug bij ADM010 over Keizersgracht bij Leidsegracht,120778,486693,,OW,5-10-2020 10:39,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,590.0,n/dl,MET,Ja,
AMS028,vanaf fietsbrug op Groene Zoom zuidkant Beatrixpark Amsterdam,120638,483758,,OW,5-10-2020 11:46,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,700.0,n/dl,MET,Ja,
DED002,fietsbrug over Diem (alternatief voor DED100),127504,483475,,OW,12-10-2020 09:35,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,30.0,n/dl,MET,Ja,
AMS032,"midden bij AMS009, 500m-n.gemaal middelpolder",122150,480999,,OW,21-10-2020 10:10,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,250.0,n/dl,MET,Ja,
AMS033,"midden bij AMS010, amstel t.o. nr. 319/ten Z A10",121728,482650,,OW,21-10-2020 10:30,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,640.0,n/dl,MET,Ja,
GAA005,"midden bij GAA001,  Gaasp t.h.v. Stammerdijk 38",128400,481077,,OW,22-10-2020 12:55,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,220.0,n/dl,MET,Ja,
HLV004,Brug in Australiehavenweg over de Haarlemmervaart,115234,488677,,OW,2-11-2020 11:30,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,110.0,n/dl,MET,Ja,
ADM016,Magere Brug over de Amstel (repr voor stadsboezem),121977,486291,,OW,4-11-2020 08:50,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,390.0,n/dl,MET,Ja,Houdbaarheidstermijn is overschreden. Het resultaat is minder betrouwbaar.
ADM076,brug bij ADM010 over Keizersgracht bij Leidsegracht,120778,486693,,OW,4-11-2020 09:15,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,380.0,n/dl,MET,Ja,Houdbaarheidstermijn is overschreden. Het resultaat is minder betrouwbaar.
AMS028,vanaf fietsbrug op Groene Zoom zuidkant Beatrixpark Amsterdam,120638,483758,,OW,4-11-2020 10:20,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,160.0,n/dl,MET,Ja,Houdbaarheidstermijn is overschreden. Het resultaat is minder betrouwbaar.
WTV004,brug over weespertrekvaart bij Rozenburglaan (alternatief voor WTV002),124784,483308,,OW,5-11-2020 09:22,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,30.0,n/dl,MET,Ja,
KVV002,brug over kostverlorenvaart bij de CLercqstraat,119428,487032,,OW,6-11-2020 10:50,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,420.0,n/dl,MET,Ja,
DED002,fietsbrug over Diem (alternatief voor DED100),127504,483475,,OW,9-11-2020 09:30,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,20.0,n/dl,MET,Ja,
AMS032,"midden bij AMS009, 500m-n.gemaal middelpolder",122150,480999,,OW,18-11-2020 10:30,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,420.0,n/dl,MET,Ja,
AMS033,"midden bij AMS010, amstel t.o. nr. 319/ten Z A10",121728,482650,,OW,18-11-2020 10:50,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,1300.0,n/dl,MET,Ja,
GAA005,"midden bij GAA001,  Gaasp t.h.v. Stammerdijk 38",128400,481077,,OW,19-11-2020 12:20,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,310.0,n/dl,MET,Ja,
HLV004,Brug in Australiehavenweg over de Haarlemmervaart,115234,488677,,OW,1-12-2020 09:29,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,1800.0,n/dl,MET,Ja,
KVV002,brug over kostverlorenvaart bij de CLercqstraat,119428,487032,,OW,1-12-2020 11:15,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,1500.0,n/dl,MET,Ja,
WTV004,brug over weespertrekvaart bij Rozenburglaan (alternatief voor WTV002),124784,483308,,OW,11-12-2020 09:45,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,30.0,n/dl,MET,Ja,
DED002,fietsbrug over Diem (alternatief voor DED100),127504,483475,,OW,17-12-2020 09:00,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,60.0,n/dl,MET,Ja,
GAA005,"midden bij GAA001,  Gaasp t.h.v. Stammerdijk 38",128400,481077,,OW,18-12-2020 09:00,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,860.0,n/dl,MET,Ja,
AMS032,"midden bij AMS009, 500m-n.gemaal middelpolder",122150,480999,,OW,18-12-2020 10:10,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,200.0,n/dl,MET,Ja,
ADM016,Magere Brug over de Amstel (repr voor stadsboezem),121977,486291,,OW,18-12-2020 10:20,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,160.0,n/dl,MET,Ja,
AMS033,"midden bij AMS010, amstel t.o. nr. 319/ten Z A10",121728,482650,,OW,18-12-2020 10:40,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,220.0,n/dl,MET,Ja,
ADM076,brug bij ADM010 over Keizersgracht bij Leidsegracht,120778,486693,,OW,18-12-2020 11:00,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,560.0,n/dl,MET,Ja,
AMS028,vanaf fietsbrug op Groene Zoom zuidkant Beatrixpark Amsterdam,120638,483758,,OW,18-12-2020 12:20,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,1300.0,n/dl,MET,Ja,
AMS032,"midden bij AMS009, 500m-n.gemaal middelpolder",122150,480999,,OW,14-1-2021 11:15,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,1200.0,n/dl,MET,Ja,
AMS033,"midden bij AMS010, amstel t.o. nr. 319/ten Z A10",121728,482650,,OW,14-1-2021 12:00,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,800.0,n/dl,MET,Ja,
AMS032,"midden bij AMS009, 500m-n.gemaal middelpolder",122150,480999,,OW,24-2-2021 11:27,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,420.0,n/dl,MET,Ja,
AMS033,"midden bij AMS010, amstel t.o. nr. 319/ten Z A10",121728,482650,,OW,24-2-2021 11:49,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,290.0,n/dl,MET,Ja,
AMS032,"midden bij AMS009, 500m-n.gemaal middelpolder",122150,480999,,OW,9-3-2021 12:05,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,8300.0,n/dl,MET,Ja,
AMS033,"midden bij AMS010, amstel t.o. nr. 319/ten Z A10",121728,482650,,OW,9-3-2021 12:25,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,430.0,n/dl,MET,Ja,
SBI070,Sloterplas zuidwest zwemsteiger to Meer en Vaart 310 Amsterdam,115639,485768,,OW,1-4-2021 12:30,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,30.0,n/dl,MET,Ja,Indicatieve waarde. Eén van de controle punten voldoet niet.
ADM071,Olympiakanaal_Schinkel_Adam nabij Piet Kranenbergpad vanaf steiger Parkeiland,118353,484038,,OW,2-4-2021 10:30,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,90.0,n/dl,MET,Ja,Indicatieve waarde. Eén van de controlepunten voldoet niet.
KVV002,brug over kostverlorenvaart bij de CLercqstraat,119428,487032,,OW,2-4-2021 11:10,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,210.0,n/dl,MET,Ja,Indicatieve waarde. Eén van de controlepunten voldoet niet.
ADM082,"Admiralengracht steiger thv Joos Banckerplantsoen 60, Amsterdam",118777,487667,,OW,2-4-2021 11:50,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,310.0,n/dl,MET,Ja,Indicatieve waarde. Eén van de controlepunten voldoet niet.
NYA001,Bickersgracht_ Adam to 258 vanaf steiger,121056,488865,,OW,2-4-2021 12:20,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,90.0,n/dl,MET,Ja,Indicatieve waarde. Eén van de controlepunten voldoet niet.
DED002,fietsbrug over Diem (alternatief voor DED100),127504,483475,,OW,8-4-2021 09:25,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,<,15.0,n/dl,MET,Ja,
WTV004,brug over weespertrekvaart bij Rozenburglaan (alternatief voor WTV002),124784,483308,,OW,9-4-2021 10:20,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,160.0,n/dl,MET,Ja,
AMS032,"midden bij AMS009, 500m-n.gemaal middelpolder",122150,480999,,OW,12-4-2021 11:44,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,3300.0,n/dl,MET,Ja,
AMS033,"midden bij AMS010, amstel t.o. nr. 319/ten Z A10",121728,482650,,OW,12-4-2021 12:10,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,2000.0,n/dl,MET,Ja,
SBI075,zwemlocatie Sloterstrand (repr voor uitgebreide zwemprofiel),116560,487224,,OW,19-4-2021 09:35,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,20.0,n/dl,MET,Ja,
AMS022,Amstel voor hoofdkantoor Waternet,122894,483742,,OW,19-4-2021 10:10,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,40.0,n/dl,MET,Ja,
HBP013,Zandstrand_ Ouderkerkerplas,123837,478606,,OW,19-4-2021 10:25,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,,20.0,n/dl,MET,Ja,
HBP012,Groenstrand_ Ouderkerkerplas,123493,478602,,OW,19-4-2021 10:35,E_COLI_nKVE/dl,E_COLI,Escherichia coli (uitgedrukt in KVE/dl),AANTPVLME,KVE,,,<,15.0,n/dl,MET,Ja,
