Location,Location_Unique,Status,Reviewer,Rating,Relative time,Scraping time,Review
De Ceuvel,De Ceuvel,unofficial,Arnold Sterk,5 stars,4 years ago,"2023-11-13,00:54:38","Wat een leuke plek! Prima gegeten, vriendelijke bediening. Veganistische kaart met heerlijke bitterballen!"
De Ceuvel,De Ceuvel,unofficial,Jayeong Yoo,5 stars,4 years ago,"2023-11-13,00:54:38",NA
De Ceuvel,De Ceuvel,unofficial,Steve Morrison,4 stars,4 years ago,"2023-11-13,00:54:39",A really peaceful and tranquil place in Amsterdam Noord. Great cofde and friendly service make this worth making the effort to visit. You can walk up in 20-25 ninutes or take the bus. Nice to get away from the crowds and relax here. Not expensive either.
De Ceuvel,De Ceuvel,unofficial,Ella McKenzie,5 stars,4 years ago,"2023-11-13,00:54:39","Gorgeous sustainable cafe! Well worth the trip to Noorde and you can also see the park on your way! The food and drinks are delicious, and the chai cake is the best we have had so far!"
De Ceuvel,De Ceuvel,unofficial,Lisa Rühl,5 stars,4 years ago,"2023-11-13,00:54:39",NA
De Ceuvel,De Ceuvel,unofficial,Rafał “Avan” Muszyński,5 stars,4 years ago,"2023-11-13,00:54:39",NA
De Ceuvel,De Ceuvel,unofficial,Nick Demeschenko,5 stars,4 years ago,"2023-11-13,00:54:39",NA
De Ceuvel,De Ceuvel,unofficial,Anke Stockhausen,5 stars,4 years ago,"2023-11-13,00:54:39",Gesellig zittern!
De Ceuvel,De Ceuvel,unofficial,Muriel Ngalula,4 stars,4 years ago,"2023-11-13,00:54:39",Très bonne cuisine dommage qu'il n'y ait pas beaucoup de choix de viande.
De Ceuvel,De Ceuvel,unofficial,Kelly Pultorak,5 stars,4 years ago,"2023-11-13,00:54:39",NA
De Ceuvel,De Ceuvel,unofficial,Buğra Gökalp Okçu,5 stars,4 years ago,"2023-11-13,00:54:39",Has some nice floats on the river at the back! Chill place with an original identity.
De Ceuvel,De Ceuvel,unofficial,Milan L.,5 stars,4 years ago,"2023-11-13,00:54:39","Cool, trendy place with a lot of good ideas and a great house beer!"
De Ceuvel,De Ceuvel,unofficial,Sara Gomes,5 stars,4 years ago,"2023-11-13,00:54:39",Lovely place with delicious vegan/vegetarian food. Will be coming back!
De Ceuvel,De Ceuvel,unofficial,Francesca Solmi,5 stars,4 years ago,"2023-11-13,00:54:39","This place is lovely! It was designed with sustainability in mind and uses organic, locally sourced products. The staff was very friendly and the food delicious."
De Ceuvel,De Ceuvel,unofficial,Sandra Richter,4 stars,4 years ago,"2023-11-13,00:54:39",NA
De Ceuvel,De Ceuvel,unofficial,Janet van de Veiling,5 stars,4 years ago,"2023-11-13,00:54:39","Amazing plek aan het water, chill voer en leuke service"
De Ceuvel,De Ceuvel,unofficial,Sinclair Chinyoka,5 stars,4 years ago,"2023-11-13,00:54:39",NA
De Ceuvel,De Ceuvel,unofficial,Rodrigo M. Weinbaum,4 stars,4 years ago,"2023-11-13,00:54:39",NA
De Ceuvel,De Ceuvel,unofficial,Rick Ongering,5 stars,4 years ago,"2023-11-13,00:54:39","Great little place by the water in Amsterdam Noord. They're a more organic/sustainable focused place to eat at and they have delicious good and drinks! No table service, so you get your drinks inside and take em to your table/spot yourself. The food they will bring to you, but also order inside. This is not a problem, but you need to know it. Packed in any kind of nice weather."
De Ceuvel,De Ceuvel,unofficial,Viktor Georga,5 stars,4 years ago,"2023-11-13,00:54:39",NA
De Ceuvel,De Ceuvel,unofficial,Wim Cornelisse,4 stars,4 years ago,"2023-11-13,00:54:39",Heerlijk gegeten mooi verhaal
De Ceuvel,De Ceuvel,unofficial,Sarina,5 stars,4 years ago,"2023-11-13,00:54:39","Great in every way; laid back, cozy, unique creative setting, nice vibes, good prices, great people"
De Ceuvel,De Ceuvel,unofficial,Irene,4 stars,4 years ago,"2023-11-13,00:54:39",Wat een fijne plek! Gouden sfeer (de zon werkte ook wel heel erg mee!) en lekkere sapjes. Kroket met oesterzwammen was een traktatie! Tot snel.
De Ceuvel,De Ceuvel,unofficial,Gabriele Ferri,5 stars,4 years ago,"2023-11-13,00:54:39",NA
De Ceuvel,De Ceuvel,unofficial,Peet 360,3 stars,4 years ago,"2023-11-13,00:54:39",NA
De Ceuvel,De Ceuvel,unofficial,Hannah Van Dijck,5 stars,4 years ago,"2023-11-13,00:54:39",NA
De Ceuvel,De Ceuvel,unofficial,Marijke de Vries,4 stars,4 years ago,"2023-11-13,00:54:39",Ontzettend mooie en rustige locatie. Het eten is prima. Let op dat dit een semi-selfservice is waar je je drankjes moet ophalen en eten zelf moet bestellen aan de bar. Leuke plek!
De Ceuvel,De Ceuvel,unofficial,raphael paquin,4 stars,4 years ago,"2023-11-13,00:54:39","Bonnes tartines, endroit bucolique parfait pour se reposer du tumulte du centre ville"
De Ceuvel,De Ceuvel,unofficial,Guilherme Camillo,3 stars,4 years ago,"2023-11-13,00:54:39",NA
De Ceuvel,De Ceuvel,unofficial,Rachel Cork,5 stars,4 years ago,"2023-11-13,00:54:40",Great place with amazing ideas. Spent a couple of hours here drinking and playing monopoly!
De Ceuvel,De Ceuvel,unofficial,Jose Luis Gonzalez,5 stars,4 years ago,"2023-11-13,00:54:40",NA
De Ceuvel,De Ceuvel,unofficial,Joe,5 stars,4 years ago,"2023-11-13,00:54:40","Must see in Amsterdam Noord, beautiful on a nice day, great coffee and good beers"
De Ceuvel,De Ceuvel,unofficial,Clemens Lokin,5 stars,4 years ago,"2023-11-13,00:54:40","Very nice, artistic and organic. Super chill atmosphere and laid back vibes"
De Ceuvel,De Ceuvel,unofficial,Barbara Botti,5 stars,4 years ago,"2023-11-13,00:54:40",NA
De Ceuvel,De Ceuvel,unofficial,Sophie Ruhl,4 stars,4 years ago,"2023-11-13,00:54:40",NA
De Ceuvel,De Ceuvel,unofficial,Nejc Žolgar,2 stars,4 years ago,"2023-11-13,00:54:40",NA
De Ceuvel,De Ceuvel,unofficial,Ferry K.,4 stars,4 years ago,"2023-11-13,00:54:40","Fijn terras, lekker eten."
De Ceuvel,De Ceuvel,unofficial,Miguel Guerreiro Lourenço,5 stars,4 years ago,"2023-11-13,00:54:40","Café de Ceuvel is a unique experience. Immensely sustainable, green and friendly, its atmosphere is what one would hope everything one would day be. The mushroom and seaweed spread is delicious and their sauces are also great. Totally recommend, if you're in the neighbourhood."
De Ceuvel,De Ceuvel,unofficial,Siesja Kamphuis,5 stars,4 years ago,"2023-11-13,00:54:40",Great relaxing by the water in Amsterdam North. Great for vegetarians and biological food with their specialties!
De Ceuvel,De Ceuvel,unofficial,Jort Dijk,5 stars,4 years ago,"2023-11-13,00:54:40",Hele bar met de hele maand door veel interesante activiteiten. Lekkere hapjes en drankjes
De Ceuvel,De Ceuvel,unofficial,Lara Eckert,5 stars,4 years ago,"2023-11-13,00:54:40",NA
De Ceuvel,De Ceuvel,unofficial,Sebastiaan van Sandijk,4 stars,4 years ago,"2023-11-13,00:54:40",NA
De Ceuvel,De Ceuvel,unofficial,Jena Mitchell,5 stars,4 years ago,"2023-11-13,00:54:40","Probably the coolest cafe in Amsterdam Noord.  Delicious vegetarian food and a great selection of local and import beers.  Located right on the water with plenty of outdoor and indoor seating.  This location also offers self help, yoga, and other informative seminars throughout the week. In the summer months you can also find live music here."
De Ceuvel,De Ceuvel,unofficial,Floris Harten,5 stars,4 years ago,"2023-11-13,00:54:40",NA
De Ceuvel,De Ceuvel,unofficial,Zé Pedro Barros,5 stars,4 years ago,"2023-11-13,00:54:40",NA
De Ceuvel,De Ceuvel,unofficial,pabloclown,1 star,4 years ago,"2023-11-13,00:54:40","Ok to queue for drinks but at least customers should be considered properly ,queuing and seeing the barwoman having fun with her colleagues while she ignores the queue  it's not funny, she smiles to colleagues and  she seems to be bothered by standing customers. The ADM  tee mixed with an Airbnb experience,pheww!! in the form of a concert nearby in the premises is overly disgusting,really. I will talk about the  bad drummer another day. Nice location ,it's not the service or the food the reason why de ceuvel is popular it's the concept and the location,give up if you don't enjoy working there. I will be back,whatsoever"
De Ceuvel,De Ceuvel,unofficial,Alexandros Aristotelous,5 stars,4 years ago,"2023-11-13,00:54:40",NA
De Ceuvel,De Ceuvel,unofficial,Adrien Cussonneau,3 stars,4 years ago,"2023-11-13,00:54:40",NA
De Ceuvel,De Ceuvel,unofficial,Pieter de Roest,5 stars,4 years ago,"2023-11-13,00:54:40",NA
De Ceuvel,De Ceuvel,unofficial,Evi Napetschnig,4 stars,4 years ago,"2023-11-13,00:54:40","Vegane, gluten-free food possible .. no mainstream food in a artistic non mainstream athmosphere.. For meat eaters conscious options are on the menu.. tried the insect burger- liked it .. unfortunately I had a strong allergic reaction (heavy breathing, red itchy skin) for one of the food components ( first time in my life) .. doc said it was either Soja or lupins in  combination with my early blossoming trees sensitivity -so take care as it really spoils fun to go to docs after nice food .. beer is great .."
De Ceuvel,De Ceuvel,unofficial,mirjam bruin,5 stars,4 years ago,"2023-11-13,00:54:40","Heerlijk gegeten, top plek en goeie bediening"
De Ceuvel,De Ceuvel,unofficial,Taniamoraes48@gmail.com Helena,5 stars,4 years ago,"2023-11-13,00:54:40",Ótimo!!!
De Ceuvel,De Ceuvel,unofficial,Henk Jan van Wijk,3 stars,4 years ago,"2023-11-13,00:54:40",NA
De Ceuvel,De Ceuvel,unofficial,Maarten Lok,5 stars,4 years ago,"2023-11-13,00:54:40",NA
De Ceuvel,De Ceuvel,unofficial,Anne Wanningen,5 stars,4 years ago,"2023-11-13,00:54:40",Lovely place. Great selection of beers and very special food. Very vegan-friendly.
De Ceuvel,De Ceuvel,unofficial,Damian Gardynik,5 stars,4 years ago,"2023-11-13,00:54:40",Mega leuke plaats!
De Ceuvel,De Ceuvel,unofficial,Erlend Andenæs,5 stars,4 years ago,"2023-11-13,00:54:40",NA
De Ceuvel,De Ceuvel,unofficial,Roel van Haestregt,4 stars,4 years ago,"2023-11-13,00:54:41",Leuke en sfeervolle locatie in Amsterdam Noord
De Ceuvel,De Ceuvel,unofficial,Ophélie S,4 stars,4 years ago,"2023-11-13,00:54:41",NA
De Ceuvel,De Ceuvel,unofficial,רות צור,5 stars,4 years ago,"2023-11-13,00:54:41",A very nice and special place
De Ceuvel,De Ceuvel,unofficial,Adriaan Trouwee,5 stars,4 years ago,"2023-11-13,00:54:41",NA
De Ceuvel,De Ceuvel,unofficial,Simon Beaudoux,5 stars,4 years ago,"2023-11-13,00:54:41",NA
De Ceuvel,De Ceuvel,unofficial,Santina,5 stars,4 years ago,"2023-11-13,00:54:41",NA
De Ceuvel,De Ceuvel,unofficial,MF Willem,5 stars,4 years ago,"2023-11-13,00:54:41",NA
De Ceuvel,De Ceuvel,unofficial,Remi Leclere,4 stars,4 years ago,"2023-11-13,00:54:41",Surprenant ! Bel endroit perdu au milieu de garages et autres petits services mécaniques. Bon service et bon esprit !
De Ceuvel,De Ceuvel,unofficial,Mirjam Overeem,4 stars,4 years ago,"2023-11-13,00:54:41",NA
De Ceuvel,De Ceuvel,unofficial,Myosotis,2 stars,4 years ago,"2023-11-13,00:54:41",NA
De Ceuvel,De Ceuvel,unofficial,Greg Adam,5 stars,4 years ago,"2023-11-13,00:54:41",NA
De Ceuvel,De Ceuvel,unofficial,Duy Nguyen,5 stars,4 years ago,"2023-11-13,00:54:41",NA
De Ceuvel,De Ceuvel,unofficial,Markus Bauer,5 stars,4 years ago,"2023-11-13,00:54:41",NA
De Ceuvel,De Ceuvel,unofficial,Jari Kuipers,5 stars,4 years ago,"2023-11-13,00:54:41","Onverwachte oase van rust, natuur en gezelligheid in de oude buurt van Noord."
De Ceuvel,De Ceuvel,unofficial,bob,5 stars,4 years ago,"2023-11-13,00:54:41","Zeer mooi, met terras, gezond en uitgebreid eten, vriendelijk personeel en honden zijn welkom."
De Ceuvel,De Ceuvel,unofficial,Samsung J2 prime,3 stars,4 years ago,"2023-11-13,00:54:41",lumayan
De Ceuvel,De Ceuvel,unofficial,kim 88,3 stars,4 years ago,"2023-11-13,00:54:41",Nice ambiance - shitty food and service.
De Ceuvel,De Ceuvel,unofficial,Swati Soni,5 stars,4 years ago,"2023-11-13,00:54:41",Food is delicious and the concept worth an experience.
De Ceuvel,De Ceuvel,unofficial,F. B,4 stars,4 years ago,"2023-11-13,00:54:41",Leuk cafe alleen de locatie is minder
De Ceuvel,De Ceuvel,unofficial,Dimitrios Dontsios,5 stars,4 years ago,"2023-11-13,00:54:41",NA
De Ceuvel,De Ceuvel,unofficial,Mathias Calazel,4 stars,4 years ago,"2023-11-13,00:54:41",Lieu agréable convivial
De Ceuvel,De Ceuvel,unofficial,Steven Lots,4 stars,4 years ago,"2023-11-13,00:54:41",NA
De Ceuvel,De Ceuvel,unofficial,Stéphane Calais,5 stars,4 years ago,"2023-11-13,00:54:41",NA
De Ceuvel,De Ceuvel,unofficial,Karen BEGUE,4 stars,4 years ago,"2023-11-13,00:54:41",NA
De Ceuvel,De Ceuvel,unofficial,Oscar Thiellier,4 stars,4 years ago,"2023-11-13,00:54:41",Good atmosphere
De Ceuvel,De Ceuvel,unofficial,Eleanor Good,5 stars,4 years ago,"2023-11-13,00:54:41",NA
De Ceuvel,De Ceuvel,unofficial,mael derouet,5 stars,4 years ago,"2023-11-13,00:54:41",NA
De Ceuvel,De Ceuvel,unofficial,Aggeliki Sourdi,5 stars,4 years ago,"2023-11-13,00:54:41",NA
De Ceuvel,De Ceuvel,unofficial,Danuta Wieczorek,5 stars,4 years ago,"2023-11-13,00:54:41",NA
De Ceuvel,De Ceuvel,unofficial,Maria Grazia Montella,4 stars,4 years ago,"2023-11-13,00:54:42",Very nice terrace. A lot of people so the service was very slow. A vegan/ vegetarian ONLY menu.
De Ceuvel,De Ceuvel,unofficial,Jeffrey den Drijver,3 stars,4 years ago,"2023-11-13,00:54:42",NA
De Ceuvel,De Ceuvel,unofficial,Sasa Dorontic,5 stars,4 years ago,"2023-11-13,00:54:42",NA
De Ceuvel,De Ceuvel,unofficial,Karin Cloppenburg,2 stars,4 years ago,"2023-11-13,00:54:42",NA
De Ceuvel,De Ceuvel,unofficial,Verónica Resines Yélamos,5 stars,4 years ago,"2023-11-13,00:54:42",Precioso y buena comida y atencio
De Ceuvel,De Ceuvel,unofficial,Cassy Anderson,5 stars,4 years ago,"2023-11-13,00:54:42",NA
De Ceuvel,De Ceuvel,unofficial,Marloes Mantel,4 stars,4 years ago,"2023-11-13,00:54:42",NA
De Ceuvel,De Ceuvel,unofficial,Joost Bakker,5 stars,4 years ago,"2023-11-13,00:54:42",NA
De Ceuvel,De Ceuvel,unofficial,Jeroen Vanleeuwen,4 stars,4 years ago,"2023-11-13,00:54:42",NA
De Ceuvel,De Ceuvel,unofficial,Arunz2ill2001,5 stars,4 years ago,"2023-11-13,00:54:42",NA
De Ceuvel,De Ceuvel,unofficial,Brian Shaw,5 stars,4 years ago,"2023-11-13,00:54:42",NA
De Ceuvel,De Ceuvel,unofficial,Marcel Schak,3 stars,4 years ago,"2023-11-13,00:54:42","Super vriendelijk personeel dat goede tips has. Persoonlijk vond ik het eten niet zo lekker. De verzameling groenten waren zelf gekweekt maar er was weinig gedaan met de smaak van het gerecht. De setting van het restaurant is erg leuk, het gehele restaurant bevindt zich in een gerenoveerde boot."
De Ceuvel,De Ceuvel,unofficial,Florian WUNDER,4 stars,4 years ago,"2023-11-13,00:54:42","kleine Speisen, mitten zwischen Lagerhallen, kultig"
De Ceuvel,De Ceuvel,unofficial,Arthur Schaap,4 stars,4 years ago,"2023-11-13,00:54:42",NA
De Ceuvel,De Ceuvel,unofficial,Vladimir Percevic,1 star,4 years ago,"2023-11-13,00:54:42","Basique et bcp trop cher, c'est bien un plat de 15 balles sur la photo XD. Aussi pas de savon dans les toilettes"
De Ceuvel,De Ceuvel,unofficial,Philippe Karm,5 stars,4 years ago,"2023-11-13,00:54:42","Bien caché au fond d’une impasse au milieu d’une zone artisanale. Ancien chantier naval abandonné, l’endroit a été reconverti en lieu de vie et d’activités. Un groupe de passionnés a conclu un marché avec la municipalité qui en échange d’un bail de 30 ans leur confie le lieu à condition de le restituer complètement dépollué au terme du bail.
Tout ici a été construit, assemblé, imaginé à partir de matériaux de récupération.
Le bar, foisonnant de vie tant à l’intérieur que dehors, les bords de l’eau, avec pontons et terrasses flottantes. Partout, d’anciens  house-boats réformés et récupérés ont été posés sur le sol pollué et on circule entre eux sur les passerelles surélevées afin de laisser la place à des plantes soigneusement sélectionnées qui patiemment assurent le travail de dépollution. De multiples entreprises ont colonisé ces espaces, toutes investies dans les domaines des arts ou des sciences liées à l’écologie.
Encore un de ces lieux inclassables ou l’on peut se retrouver hors des sentiers battus, entre amis et/ou inconnus, autour d’un feu de bois au bord de l’eau au son d’une  guitare ou de bongos improvisés ou lors d’un « concours » de poésie ou de slam....
Il se passe toujours quelque chose au Café de Ceuvel."
De Ceuvel,De Ceuvel,unofficial,Neil Robinson,5 stars,4 years ago,"2023-11-13,00:54:42",NA
De Ceuvel,De Ceuvel,unofficial,Bart van der Horst,5 stars,4 years ago,"2023-11-13,00:54:42",NA
De Ceuvel,De Ceuvel,unofficial,Leon Fal,4 stars,4 years ago,"2023-11-13,00:54:42",NA
De Ceuvel,De Ceuvel,unofficial,Bart Haring,4 stars,4 years ago,"2023-11-13,00:54:42","Bijzondere locatie prachtig aan het water, bijzonder eten"
De Ceuvel,De Ceuvel,unofficial,Guymard Yoann,5 stars,4 years ago,"2023-11-13,00:54:42","Good service, The alimentation its a pleasure and ethic environnemental. THe staf its vers top and cool. Touriste from switzeralnd Wonderful"
De Ceuvel,De Ceuvel,unofficial,Ozan Irem,5 stars,4 years ago,"2023-11-13,00:54:42",NA
De Ceuvel,De Ceuvel,unofficial,Maximilian Zauner,5 stars,4 years ago,"2023-11-13,00:54:42",This was one of the coolest cafés I've ever been to. The food there is really excellent and on top of that it is ecologically friendly food as well. I can highly recommend going there and i will certainly return when I visit Amsterdam again.
De Ceuvel,De Ceuvel,unofficial,Rusnė Šilerytė,5 stars,4 years ago,"2023-11-13,00:54:42",NA
De Ceuvel,De Ceuvel,unofficial,Joost Haas,5 stars,4 years ago,"2023-11-13,00:54:42",NA
De Ceuvel,De Ceuvel,unofficial,freya wordsworth,5 stars,4 years ago,"2023-11-13,00:54:42",NA
De Ceuvel,De Ceuvel,unofficial,Joost van der Vliet,4 stars,4 years ago,"2023-11-13,00:54:42",Erg goede vriendelijk mensen. Gezellig op een vrijdagavond. Leuke plek om te kunnen chillen.
De Ceuvel,De Ceuvel,unofficial,Robin Ramael,5 stars,4 years ago,"2023-11-13,00:54:42",NA
De Ceuvel,De Ceuvel,unofficial,Katie,5 stars,4 years ago,"2023-11-13,00:54:43",NA
De Ceuvel,De Ceuvel,unofficial,Jaap Molenaar,3 stars,4 years ago,"2023-11-13,00:54:43",Alternatieve plek
De Ceuvel,De Ceuvel,unofficial,Thomas Butts,5 stars,4 years ago,"2023-11-13,00:54:43",NA
De Ceuvel,De Ceuvel,unofficial,lucas ober,5 stars,4 years ago,"2023-11-13,00:54:43",Great place to chill and enjoy!
De Ceuvel,De Ceuvel,unofficial,Dina A,5 stars,4 years ago,"2023-11-13,00:54:43",NA
De Ceuvel,De Ceuvel,unofficial,Bezorgers WES,5 stars,4 years ago,"2023-11-13,00:54:43",NA
De Ceuvel,De Ceuvel,unofficial,Mark Dekker,4 stars,4 years ago,"2023-11-13,00:54:43",NA
De Ceuvel,De Ceuvel,unofficial,Guilherme Cipullo,5 stars,4 years ago,"2023-11-13,00:54:43",Lovely strong coffee and laid back atmosphere. Grab a piece of mochoco pie and sit at the pier to enjoy the sun :)
De Ceuvel,De Ceuvel,unofficial,Monica Mano,4 stars,4 years ago,"2023-11-13,00:54:43",NA
De Ceuvel,De Ceuvel,unofficial,Niels Rood,5 stars,4 years ago,"2023-11-13,00:54:43",NA
De Ceuvel,De Ceuvel,unofficial,Edoardo Vavassori,5 stars,4 years ago,"2023-11-13,00:54:43",NA
De Ceuvel,De Ceuvel,unofficial,Oscar Mibelli,5 stars,4 years ago,"2023-11-13,00:54:43",NA
De Ceuvel,De Ceuvel,unofficial,Mark van der Voort,5 stars,4 years ago,"2023-11-13,00:54:43",NA
De Ceuvel,De Ceuvel,unofficial,J,5 stars,4 years ago,"2023-11-13,00:54:43",NA
De Ceuvel,De Ceuvel,unofficial,CY CHOI (명아네 건어물),4 stars,4 years ago,"2023-11-13,00:54:43",NA
